customer_id,feedback,source,timestamp,category
A Google user,"Horrible experience, whatever you do, make sure that the order you did is not cancelled or your money won't come back for 30 days... You'll be left hanging and you'll be left rectifying it yourself",5.243.0,2023-03-07T02:02:42Z,1
A Google user,Can't use cash during midnight then when I go and top up the grab wallet it say the payment method is unavailable also... so how do u guy from grab company expect people to go home and your customer service is also useless can't provide any support at all.,5.231.0,2022-12-12T18:53:10Z,1
A Google user,"This app becomes ridiculous every day, the price gets higher n higher, it keeps increase until God bless to get a chance to find driver and this driver cancel your ride",,2022-05-14T04:44:59Z,1
A Google user,Keep up the good work...!!!,5.142.0,2021-03-31T12:30:53Z,5
A Google user,Driver cancel order tanpa notif. Buat org menunggu saja,5.116.0,2020-09-27T07:07:07Z,1
A Google user,Nice app walapun routing nya kadang melenceh,5.65.0,2019-12-14T07:49:31Z,4
A Google user,Cukup bagus,,2019-10-09T00:24:40Z,4
A Google user,"Features are great but some are confusing especially the bad design of options such as self pick up which gets confusing when suggested along with the usual restaurant i order, update feature making the app unusable if not updated makes it inconvenient during emergencies like needing a lift during emergencies.",,2021-01-21T21:47:35Z,3
A Google user,clean and gooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooogooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooogooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooogooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooogooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooogoooooooooooooooooooooooooood,5.177.300,2021-12-16T08:43:34Z,5
A Google user,I hate my ride this night. Driver simply say I will pay RM 38 ..when I didnt saw anything in his meter rate. It olny takes 15 minutes ride but asked me more the amount I usually paying considering its not yet 12am... feeling disappointed !!,v2.7.3,2015-06-21T12:23:24Z,1
A Google user,easy to use,5.50.0,2019-06-23T03:25:31Z,4
A Google user,Bad app,5.03.2,2018-08-11T01:35:26Z,1
A Google user,Uninstalled. Affiliated to politic in Jakarta.,4.14.1,2016-11-17T07:15:44Z,1
A Google user,"Why don't you allow us to set up Grab (i.e., add credit card) before entering one of the countries where Grab operates? Going to the Philippines from Europe. Would be nice to be able to set it up completely in advance so that I can just grab a ride right away at the airport instead of waisting time setting it up.",5.205.0,2022-06-14T06:50:16Z,3
A Google user,"except grab food, everything is fine",5.21.0,2018-12-01T10:00:05Z,3
A Google user,it newly download but it keeps on pop-up the update reminder and when I click it theres no update!,5.36.3,2019-03-19T14:46:56Z,1
A Google user,i would give 5 star for the recent update but why take away the ability to send picture?would be a lot easier if that feautre kept,5.29.0,2019-02-02T06:22:27Z,3
A Google user,So far this app was really great but after i update it i cannot used it anymore.Please fix it!,4.45.1,2018-03-01T01:06:40Z,1
A Google user,"Grab should make the regular customer happy when they are using grab,.. The rate always become higher,.. From my 1st time i'm using grab the price is ok,.. After a month the price changed,.. I'm a grab regular customer,..",4.32.1,2017-08-02T10:17:33Z,5
A Google user,Nice apps,5.63.0,2019-11-25T13:05:48Z,5
A Google user,Satisfactory,,2020-06-01T00:26:37Z,4
A Google user,After Grab merged with Uber in Thailand all services are very bad and also stupid. I need Uber return to Thailand. Grab always kills any compettitor in the bad way. I sure that Thai people's gonna ignore Grab asap. Bye!,4.53.1,2018-06-14T17:58:14Z,1
A Google user,"Excellent Service, the best among the rest.",5.49.0,2019-07-03T05:20:53Z,5
A Google user,IT'S SO EXPENSIVE BRING UBER BACK,5.16.1,2018-10-31T08:36:01Z,1
A Google user,"as of now, best transport app.",5.50.0,2019-06-22T13:32:31Z,5
A Google user,love you,5.248.1,2023-04-11T08:34:41Z,5
A Google user,thank you grab stay safe and healthy god bless,5.104.0,2020-07-07T22:20:41Z,5
A Google user,Gps gak akurat,4.37.0,2017-10-23T05:09:13Z,5
A Google user,It's amazing,4.31.0,2017-07-27T02:28:15Z,5
A Google user,promooo terusss guyzzzz.. pokokny maknyus deh pake grab,5.48.1,2019-06-13T14:30:55Z,5
A Google user,Very good work,5.266.0,2023-08-21T07:57:40Z,5
A Google user,Why don't you state colour of car? My wife doesn't know a Saga from a Murcielago.,4.16.1,2016-12-22T17:06:35Z,4
A Google user,It is convenient and at the same time it is safe,5.79.0,2020-01-11T02:45:13Z,5
A Google user,pakibilis,,2021-11-19T06:29:32Z,5
A Google user,very nice,,2020-06-12T11:50:52Z,5
A Google user,Comfortable travel.,5.63.0,2019-09-26T09:59:19Z,5
A Google user,Wrong Location Pin,5.215.0,2022-08-25T12:59:02Z,1
A Google user,"great app, great service, great company!",,2022-05-12T12:18:44Z,5
A Google user,Is an app that helps a lot of people.,5.55.1,2019-08-08T13:43:49Z,5
A Google user,"Where is your standards now, Grab. Fares are the highest ever but so many of your rides are worse than taxi quality! Before, we could at least get a car which has a decent aircon and clean interior.",5.202.0,2022-05-30T04:03:07Z,2
A Google user,latest update could not find destinations in PH using all search engines.,v2.5.5,2014-06-06T10:01:10Z,1
A Google user,5 star,5.103.0,2020-07-11T11:44:30Z,5
A Google user,Bad experience currently grab pay keep rejecting payments even though top up already,5.99.0,2021-04-06T13:16:16Z,3
A Google user,"This motor driver with the name ""Mohammad miftahudi"" was trying to call my wife and disturb her, after we used grab. is grab safe in this way?",5.177.300,2021-12-05T17:07:38Z,1
A Google user,Lot's of interesting promo's. Keep these up. People need it.,5.44.0,2019-05-17T04:27:33Z,5
A Google user,good option transportation,5.47.1,2019-07-13T01:32:00Z,4
A Google user,"Your new map system sucks! Gak bisa detect alamat rumah, padahal di google maps aja ada. Udah capek2 nyeting dan ngesave pun, ujung2nya ilang lagi. Benerin woy, udah sekian lama gk ada perubahan",5.211.0,2022-07-28T02:40:01Z,1
A Google user,Good..,4.46.6,2019-02-04T06:49:30Z,5
A Google user,banyak promo,5.41.0,2019-05-18T10:34:45Z,5
A Google user,Grab inbest na mas Maaga mka uwe rider mo lalo mong binabawasan ung gems kada ride at pataas ng pataas pa ung gem para maka Kita,5.177.300,2021-12-29T13:26:39Z,1
A Google user,It was so absolutely cool. In just one click and the cab is on its way,4.43.1,2018-02-03T13:31:45Z,5
A Google user,Very usefull and helpfull,5.95.1,2020-07-21T05:10:19Z,5
A Google user,Your fare is getting higher and higher everyday,,2017-08-29T06:44:55Z,2
A Google user,Review your app!,,2018-10-02T22:20:01Z,1
A Google user,"Baru pukul 4pm dah takde driver untuk grabfood.Konon2 sebab ramadan.Ade ke orang buka pukul 4pm?Tak masuk akal.Sengaja nak charge lebih.Baik tutup je service food delivery korang ni.Dahlah mahal fees melampau,ade plak tax+small order fees.Kdg2 fees lagi mahal drpd food",5.145.0,2021-05-06T08:03:07Z,1
A Google user,the best apps..very helpful for my everyday living..thanks,4.38.3,2017-11-02T13:46:56Z,5
A Google user,complaint resolution should be closed whitin 24 hours,5.36.3,2019-03-24T08:42:09Z,5
A Google user,selalu sibuk drivernya gatau kenapa,4.41.0,2019-04-18T02:37:19Z,4
A Google user,Amazing,,2018-09-05T08:18:58Z,5
A Google user,"Terrible, price of the food on retail and grab has such a huge difference. Even with sst included its not the same. Vouchers are also a big rip off as to minimum required spending is so high. It should also benefit us customers rather than 1 sided to profit. I have been using since 2018 and its still terrible till now 2022.",5.190.0,2022-03-05T10:36:13Z,1
A Google user,Abutaleb,5.98.0,2020-06-07T07:55:57Z,5
A Google user,Not user friendly at all. Some obscure parts that cause confusion.,5.127.0,2021-01-20T12:34:48Z,1
A Google user,Bad experience,5.219.0,2022-09-24T10:50:33Z,1
A Google user,It doesn't work. Driver doesn't see my booking caused me to take more risk couldn't catch my filght.,5.33.0,2019-02-23T22:49:33Z,1
A Google user,Sip,4.14.1,2016-11-18T14:35:45Z,5
A Google user,Sangat membantu untuk saya yang tidak suka tawar menawar ongkos,4.9.0,2016-09-18T14:38:12Z,5
A Google user,Too expensive and sometimes being rude. Not a match with Uber and Go-Car.,5.110.0,2020-08-22T03:29:28Z,5
A Google user,This application very very helpull,5.76.0,2019-12-30T16:12:07Z,5
A Google user,very good condition,5.36.3,2019-03-29T14:55:55Z,5
A Google user,awesome service,,2019-08-30T15:27:43Z,5
A Google user,Good app,5.69.1,2019-11-13T05:17:53Z,5
A Google user,Sangat bagus dan banyak promo,4.14.1,2016-11-29T16:03:48Z,5
A Google user,"Akun disuspend tanpa alasan jelas, padahal tidak pernah melakukan hal-hal yang merugikan grab. Langsung uninstal. So bye...bye grab...balik gojek lagi dah.",5.261.0,2023-07-14T11:53:31Z,1
A Google user,o.k.,,2018-09-18T18:28:21Z,5
A Google user,Dengan grab sangat membantu pelayanan juga ramah,,2017-02-14T08:45:13Z,5
A Google user,pelayanannya jempolan,5.44.0,2019-05-17T11:37:52Z,5
A Google user,Excellent taxi service in Malaysia,5.59.0,2019-09-02T01:06:49Z,5
A Google user,Drivers can never find the address and do not really try. They just cancel,4.20.0,2017-03-04T00:11:04Z,1
A Google user,It's a great app but too pricey from before. I hope that the navigation system they used would allow customers to choose routes rather than automated.,5.59.0,2019-09-05T09:00:34Z,4
A Google user,Usefull,5.43.0,2019-06-12T05:03:02Z,5
A Google user,"The best talaga ang Grab, lalo na sa amin na mga seniors. Mababait ang mga drivers at magagalang. Thank you at sana dumami pa kayo! Grab clients since 2015.",4.29.1,2017-07-12T21:45:31Z,5
A Google user,Semoga kedepannya jadi lebih baik lagi.,5.59.0,2019-09-01T03:11:27Z,5
A Google user,good o.t,5.53.0,2019-07-20T05:14:17Z,5
A Google user,Okok,5.168.0,2022-01-14T04:44:33Z,5
A Google user,Really like it,4.3.0,2016-05-19T10:17:07Z,5
A Google user,WHY AM I GETTING A BLANK SCREEN WHEN I USE GRAB FINANCE!!!,5.250.1,2023-05-01T15:30:09Z,1
A Google user,kadang suka eror gpsnya...tidak pas dgn alamat yg dituju.,5.44.0,2019-05-20T03:56:33Z,4
A Google user,"WHY There's no option for cake deliveries in Muntinlupa area? .... I need to order cake,,,",5.99.0,2020-06-08T09:42:01Z,4
A Google user,Ayus,5.123.1,2020-11-21T12:05:59Z,5
A Google user,I like your system,5.72.0,2019-12-02T04:54:47Z,5
A Google user,App cant even book stuck on loading destination screen and point of origin. this is frustrating.,5.44.0,2019-05-15T06:58:11Z,1
A Google user,I am eager to be an Indonesia Grab Community,4.35.2,2017-09-23T03:10:12Z,5
A Google user,Bad experience during add on credit thru Online banking...,5.40.1,2019-05-30T23:21:11Z,4
A Google user,Fantastic app - must have in Ho Chi Minh.,4.53.1,2018-07-01T10:52:11Z,5
A Google user,Just improve,v4.0.4,2016-04-14T07:35:34Z,5
A Google user,#bubarkanpasukangrabfood,,2019-03-18T08:04:00Z,1
A Google user,Banyak fake driver,,2019-10-03T15:20:48Z,1
A Google user,Cannot open application on samsung s6,4.17.0,2017-01-05T03:28:52Z,1
A Google user,need more merchant in bandar saujana putra,5.50.0,2019-06-24T01:18:44Z,5
A Google user,great app!,,2022-04-11T19:58:52Z,5
A Google user,Grab food has lots of restos near my area and I get booked in seconds. I hope the minimum amount for platinum vouchers is lowered. The promos and % discounts are great motivator to order food.,5.117.0,2020-10-08T11:24:57Z,4
A Google user,I always like to travel on grab as it is safe and reliable when traveling on grab,,2022-04-02T06:37:41Z,5
A Google user,Long time of wait for booking. Some drivers cancel trips.,5.212.0,2022-08-05T12:34:19Z,1
A Google user,"I'm gold user, but i dont get enough promo code like what was said. everytime i fill the promo code, *the promo is full*. i hope grab, can fix it. because i always use this app's for get any rewards. thx.",5.66.1,2019-10-16T00:45:23Z,3
A Google user,helpful app. since we don't have uber in the PH anymore.,5.49.0,2019-06-17T20:55:28Z,5
A Google user,Good App,5.42.0,2019-05-20T06:05:07Z,5
A Google user,Love its...,4.16.1,2017-01-09T12:24:36Z,5
A Google user,I really love this Grab App very convenient to use & lots of freebies. Thank you Grab.,5.137.0,2021-03-01T10:37:44Z,5
A Google user,"Grab is really very good, no doubt about that. I appreciate that you keep bringing us updates giving more possibilities. But as a very important person and life expert, here are a few suggestions if you want to keep your audience : 1. lower your $ share of the fare, to make your prices more competitive (don't screw over drivers or they will leave you) 2. offer more interesting discounts especially with your reward system which's money-spent / rewarded-points ratio is completely ridiculous. Nobody can get excited about a 1$ discount after buying 20 rides... 3. rides with multiple destinations are much too expensive, sometimes one of the stops is right on the path to the next one, and yet the price is raised unproportionally higher. never do that. 4. if the passenger accepts to use GrabPay and give you his money to play with, you have to make it more advantageous for him : give him better price fares on rides for doing so (better than currently), advertise that clearly, specifying the %age or discount you will offer for loading up money to your app, AND very important : knock off your little scheme keeping a certain amount of money on the account for ""tolls or unpredictable situations"", as you do not allow to recover what we load, basically saying a part of what the passenger loads is lost forever and kept hostage by you, making you sound manipulative and untrustworthy. 5. when a passenger leaves a review for the driver, what happens to it ? there is no follow up, this doesn't encourage the passenger to do so. you don't have to make the reviews public, but you have to offer the passenger some kind of reward for taking the time to review; it could be points, badges, a chance for the driver to show appreciation... as of now nobody is taking the time to leave reviews unless the ride had a problem. you want to encourage positivity not just issues. Start working on that for the next update, I will keep you posted for more. Good luck to all of us.",5.16.1,2018-10-29T04:29:54Z,3
A Google user,Semakin lama harga semakin tidak masuk akal .. perlukah mengikut jam ada masa mahal melampau ada masa biasa saja .. ini seperti khianat pada penumpang,5.198.0,2022-04-27T08:59:29Z,1
A Google user,"suddenly my saved address is missing, idk why. I'm very upset about it. when I try to make the new location, it can't be specific location like I saved before.",5.143.0,2021-04-07T04:05:41Z,1
A Google user,I like it,,2020-07-31T05:31:55Z,5
A Google user,"maap ni ye dengan fitur baru grab ngapa ini harganya makin lama makin naik setiap kali saya make grab .contoh pertama hari saya mau mesen grab ke stasiun tebet harganya 12 ribu, hari ke dua naek lagi 16 ribu terus sekarang pemakaian hari ketiga jadi 21 ribu.kenapa ya?tolong dong itu kenapa?",5.07.1,2018-08-29T09:32:24Z,2
